utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
15085,15085,MOT,Liz,24,no .,no .,1,1,1,1,1,1,1,Liz/020703.cha,1593,31.1,well what do you think it is ?,you can get green ones as_well . well what do you think it is ?,a red pepper . you can get green ones as_well . well what do you think it is ?
15086,15086,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,1596,31.1,no .,well what do you think it is ? no .,you can get green ones as_well . well what do you think it is ? no .
15087,15087,MOT,Liz,24,I think it is a pepper .,I think it is a pepper .,6,6,7,7,7,7,6,Liz/020703.cha,1602,31.1,okay .,no . okay .,well what do you think it is ? no . okay .
15088,15088,MOT,Liz,24,&-um is that a cabbage ?,is that a cabbage ?,4,4,5,6,5,5,4,Liz/020703.cha,1608,31.1,I think it is a pepper .,okay . I think it is a pepper .,no . okay . I think it is a pepper .
15089,15089,MOT,Liz,24,or a very large sprout ?,or a very large sprout ?,5,5,6,7,6,6,5,Liz/020703.cha,1614,31.1,is that a cabbage ?,I think it is a pepper . is that a cabbage ?,okay . I think it is a pepper . is that a cabbage ?
15090,15090,MOT,Liz,24,cabbage .,cabbage .,1,1,2,3,2,2,1,Liz/020703.cha,1620,31.1,or a very large sprout ?,is that a cabbage ? or a very large sprout ?,I think it is a pepper . is that a cabbage ? or a very large sprout ?
15091,15091,MOT,Liz,24,&-er tomato I think .,tomato I think .,3,3,5,5,5,5,3,Liz/020703.cha,1626,31.1,cabbage .,or a very large sprout ? cabbage .,is that a cabbage ? or a very large sprout ? cabbage .
15092,15092,MOT,Liz,24,that's some cider .,that's some cider .,3,4,4,5,4,4,3,Liz/020703.cha,1635,31.1,tomato I think .,cabbage . tomato I think .,or a very large sprout ? cabbage . tomato I think .
15093,15093,MOT,Liz,24,I don't think it comes off .,I don't think it comes off .,6,7,7,7,7,7,6,Liz/020703.cha,1641,31.1,that's some cider .,tomato I think . that's some cider .,cabbage . tomato I think . that's some cider .
15094,15094,MOT,Liz,24,I think you hafta pretend .,I think you hafta pretend .,5,5,7,7,7,7,5,Liz/020703.cha,1644,31.1,I don't think it comes off .,that's some cider . I don't think it comes off .,tomato I think . that's some cider . I don't think it comes off .
15095,15095,MOT,Liz,24,"doesn't come off , does it ?",doesn't come off does it ?,5,7,5,6,5,5,5,Liz/020703.cha,1647,31.1,I think you hafta pretend .,I don't think it comes off . I think you hafta pretend .,that's some cider . I don't think it comes off . I think you hafta pretend .
15096,15096,MOT,Liz,24,I think your teeth are more likely to come off .,I think your teeth are more likely to come off .,10,10,12,14,12,12,10,Liz/020703.cha,1650,31.1,doesn't come off does it ?,I think you hafta pretend . doesn't come off does it ?,I don't think it comes off . I think you hafta pretend . doesn't come off does it ?
15097,15097,MOT,Liz,24,yes he has .,yes he has .,3,3,3,3,3,3,3,Liz/020703.cha,1657,31.1,I think your teeth are more likely to come off .,doesn't come off does it ? I think your teeth are more likely to come off .,I think you hafta pretend . doesn't come off does it ? I think your teeth are more likely to come off .
15098,15098,MOT,Liz,24,www .,.,0,0,0,0,0,0,0,Liz/020703.cha,1667,31.1,yes he has .,I think your teeth are more likely to come off . yes he has .,doesn't come off does it ? I think your teeth are more likely to come off . yes he has .
15099,15099,MOT,Liz,24,"is that heavy , is it love ?",is that heavy is it love ?,6,7,7,8,7,7,6,Liz/020703.cha,1675,31.1,.,yes he has . .,I think your teeth are more likely to come off . yes he has . .
15100,15100,MOT,Liz,24,can you manage ?,can you manage ?,3,3,4,5,4,4,3,Liz/020703.cha,1678,31.1,is that heavy is it love ?,. is that heavy is it love ?,yes he has . . is that heavy is it love ?
15101,15101,MOT,Liz,24,what ?,what ?,1,1,1,1,1,1,1,Liz/020703.cha,1681,31.1,can you manage ?,is that heavy is it love ? can you manage ?,. is that heavy is it love ? can you manage ?
15102,15102,MOT,Liz,24,what do you want ?,what do you want ?,4,4,4,4,4,4,4,Liz/020703.cha,1684,31.1,what ?,can you manage ? what ?,is that heavy is it love ? can you manage ? what ?
15103,15103,MOT,Liz,24,right .,right .,1,1,1,1,1,1,1,Liz/020703.cha,1691,31.1,what do you want ?,what ? what do you want ?,can you manage ? what ? what do you want ?
15104,15104,MOT,Liz,24,what do you say ?,what do you say ?,4,4,4,4,4,4,4,Liz/020703.cha,1694,31.1,right .,what do you want ? right .,what ? what do you want ? right .
15105,15105,MOT,Liz,24,good girl .,good girl .,2,2,2,2,2,2,2,Liz/020703.cha,1700,31.1,what do you say ?,right . what do you say ?,what do you want ? right . what do you say ?
15106,15106,MOT,Liz,24,there we go .,there we go .,3,3,3,4,3,3,3,Liz/020703.cha,1703,31.1,good girl .,what do you say ? good girl .,right . what do you say ? good girl .
15107,15107,MOT,Liz,24,okay sweetheart .,okay sweetheart .,2,2,4,4,5,4,2,Liz/020703.cha,1709,31.1,there we go .,good girl . there we go .,what do you say ? good girl . there we go .
15108,15108,MOT,Liz,24,oh yes .,oh yes .,2,2,2,2,2,2,2,Liz/020703.cha,1716,31.1,okay sweetheart .,there we go . okay sweetheart .,good girl . there we go . okay sweetheart .
15109,15109,MOT,Liz,24,she's looking very smart today .,she's looking very smart today .,5,6,8,8,9,8,5,Liz/020703.cha,1719,31.1,oh yes .,okay sweetheart . oh yes .,there we go . okay sweetheart . oh yes .
15110,15110,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1725,31.1,she's looking very smart today .,oh yes . she's looking very smart today .,okay sweetheart . oh yes . she's looking very smart today .
15111,15111,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,1731,31.1,oh .,she's looking very smart today . oh .,oh yes . she's looking very smart today . oh .
15112,15112,MOT,Liz,24,wow .,wow .,1,1,1,1,1,1,1,Liz/020703.cha,1744,31.1,okay .,oh . okay .,she's looking very smart today . oh . okay .
15113,15113,MOT,Liz,24,we've got them all in there .,we've got them all in there .,6,8,6,8,6,6,6,Liz/020703.cha,1747,31.1,wow .,okay . wow .,oh . okay . wow .
15114,15114,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1753,31.1,we've got them all in there .,wow . we've got them all in there .,okay . wow . we've got them all in there .
15115,15115,MOT,Liz,24,&-er I think it's [/] it's here .,I think it's it's here .,5,5,5,6,5,5,5,Liz/020703.cha,1762,31.1,yeah .,we've got them all in there . yeah .,wow . we've got them all in there . yeah .
15116,15116,MOT,Liz,24,oh no .,oh no .,2,2,2,2,2,2,2,Liz/020703.cha,1765,31.1,I think it's it's here .,yeah . I think it's it's here .,we've got them all in there . yeah . I think it's it's here .
15117,15117,MOT,Liz,24,"that's cabbage , isn't it ?",that's cabbage isn't it ?,4,7,5,6,5,5,4,Liz/020703.cha,1768,31.1,oh no .,I think it's it's here . oh no .,yeah . I think it's it's here . oh no .
15118,15118,MOT,Liz,24,"I think that's a pear , sweetheart .",I think that's a pear sweetheart .,6,8,7,7,7,7,6,Liz/020703.cha,1777,31.1,that's cabbage isn't it ?,oh no . that's cabbage isn't it ?,I think it's it's here . oh no . that's cabbage isn't it ?
15119,15119,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1783,31.1,I think that's a pear sweetheart .,that's cabbage isn't it ? I think that's a pear sweetheart .,oh no . that's cabbage isn't it ? I think that's a pear sweetheart .
15120,15120,MOT,Liz,24,don't think we've got a lettuce .,don't think we've got a lettuce .,6,9,7,9,7,7,6,Liz/020703.cha,1786,31.1,yeah .,I think that's a pear sweetheart . yeah .,that's cabbage isn't it ? I think that's a pear sweetheart . yeah .
15121,15121,MOT,Liz,24,whee .,whee .,1,1,1,1,1,1,1,Liz/020703.cha,1804,31.1,don't think we've got a lettuce .,yeah . don't think we've got a lettuce .,I think that's a pear sweetheart . yeah . don't think we've got a lettuce .
15122,15122,MOT,Liz,24,whoops .,whoops .,1,1,1,1,1,1,1,Liz/020703.cha,1807,31.1,whee .,don't think we've got a lettuce . whee .,yeah . don't think we've got a lettuce . whee .
15123,15123,MOT,Liz,24,shall I throw it to you ?,shall I throw it to you ?,6,6,6,6,6,6,6,Liz/020703.cha,1810,31.1,whoops .,whee . whoops .,don't think we've got a lettuce . whee . whoops .
15124,15124,MOT,Liz,24,are you ready ?,are you ready ?,3,3,4,4,4,4,3,Liz/020703.cha,1813,31.1,shall I throw it to you ?,whoops . shall I throw it to you ?,whee . whoops . shall I throw it to you ?
15125,15125,MOT,Liz,24,like this .,like this .,2,2,2,3,2,2,2,Liz/020703.cha,1819,31.1,are you ready ?,shall I throw it to you ? are you ready ?,whoops . shall I throw it to you ? are you ready ?
15126,15126,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1822,31.1,like this .,are you ready ? like this .,shall I throw it to you ? are you ready ? like this .
15127,15127,MOT,Liz,24,sorry .,sorry .,1,1,2,2,2,2,1,Liz/020703.cha,1828,31.1,oh .,like this . oh .,are you ready ? like this . oh .
15128,15128,MOT,Liz,24,oh you want me to stand up ?,oh you want me to stand up ?,7,7,7,7,7,7,7,Liz/020703.cha,1834,31.1,sorry .,oh . sorry .,like this . oh . sorry .
15129,15129,MOT,Liz,24,sorry .,sorry .,1,1,2,2,2,2,1,Liz/020703.cha,1837,31.1,oh you want me to stand up ?,sorry . oh you want me to stand up ?,oh . sorry . oh you want me to stand up ?
15130,15130,MOT,Liz,24,go on then .,go on then .,3,3,3,3,3,3,3,Liz/020703.cha,1840,31.1,sorry .,oh you want me to stand up ? sorry .,sorry . oh you want me to stand up ? sorry .
15131,15131,MOT,Liz,24,what're we doing ?,what're we doing ?,3,4,3,4,3,3,3,Liz/020703.cha,1843,31.1,go on then .,sorry . go on then .,oh you want me to stand up ? sorry . go on then .
15132,15132,MOT,Liz,24,are we kicking it ?,are we kicking it ?,4,4,5,5,5,5,4,Liz/020703.cha,1846,31.1,what're we doing ?,go on then . what're we doing ?,sorry . go on then . what're we doing ?
15133,15133,MOT,Liz,24,socks on .,socks on .,2,2,2,2,2,2,2,Liz/020703.cha,1852,31.1,are we kicking it ?,what're we doing ? are we kicking it ?,go on then . what're we doing ? are we kicking it ?
15134,15134,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,1855,31.1,socks on .,are we kicking it ? socks on .,what're we doing ? are we kicking it ? socks on .
15135,15135,MOT,Liz,24,go on then .,go on then .,3,3,3,3,3,3,3,Liz/020703.cha,1866,31.1,okay .,socks on . okay .,are we kicking it ? socks on . okay .
15136,15136,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1869,31.1,go on then .,okay . go on then .,socks on . okay . go on then .
15137,15137,MOT,Liz,24,no .,no .,1,1,1,1,1,1,1,Liz/020703.cha,1875,31.1,oh .,go on then . oh .,okay . go on then . oh .
15138,15138,MOT,Liz,24,"I'm not as young as I useta be , Liz .",I'm not as young as I useta be Liz .,9,11,11,11,11,11,9,Liz/020703.cha,1878,31.1,no .,oh . no .,go on then . oh . no .
15139,15139,MOT,Liz,24,not in the house anyway .,not in the house anyway .,5,5,7,8,7,7,5,Liz/020703.cha,1881,31.1,I'm not as young as I useta be Liz .,no . I'm not as young as I useta be Liz .,oh . no . I'm not as young as I useta be Liz .
15140,15140,MOT,Liz,24,you hafta play football with Daddy outside .,you hafta play football with Daddy outside .,7,7,11,12,12,11,7,Liz/020703.cha,1884,31.1,not in the house anyway .,I'm not as young as I useta be Liz . not in the house anyway .,no . I'm not as young as I useta be Liz . not in the house anyway .
15141,15141,MOT,Liz,24,we can do a little bit inside .,we can do a little bit inside .,7,7,8,10,8,9,7,Liz/020703.cha,1890,31.1,you hafta play football with Daddy outside .,not in the house anyway . you hafta play football with Daddy outside .,I'm not as young as I useta be Liz . not in the house anyway . you hafta play football with Daddy outside .
15142,15142,MOT,Liz,24,oh .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1893,31.1,we can do a little bit inside .,you hafta play football with Daddy outside . we can do a little bit inside .,not in the house anyway . you hafta play football with Daddy outside . we can do a little bit inside .
15143,15143,MOT,Liz,24,"I think that was a goal then , wasn't it ?",I think that was a goal then wasn't it ?,9,13,9,9,9,9,9,Liz/020703.cha,1896,31.1,oh .,we can do a little bit inside . oh .,you hafta play football with Daddy outside . we can do a little bit inside . oh .
15144,15144,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,1902,31.1,I think that was a goal then wasn't it ?,oh . I think that was a goal then wasn't it ?,we can do a little bit inside . oh . I think that was a goal then wasn't it ?
15145,15145,MOT,Liz,24,well I'll get down here so you haven't gotta throw it all the way up there .,well I'll get down here so you haven't gotta throw it all the way up there .,16,18,18,20,18,18,16,Liz/020703.cha,1905,31.1,okay .,I think that was a goal then wasn't it ? okay .,oh . I think that was a goal then wasn't it ? okay .
15146,15146,MOT,Liz,24,gently .,gently .,1,1,2,2,2,2,1,Liz/020703.cha,1908,31.1,well I'll get down here so you haven't gotta throw it all the way up there .,okay . well I'll get down here so you haven't gotta throw it all the way up there .,I think that was a goal then wasn't it ? okay . well I'll get down here so you haven't gotta throw it all the way up there .
15147,15147,MOT,Liz,24,very gently .,very gently .,2,2,4,4,4,4,2,Liz/020703.cha,1911,31.1,gently .,well I'll get down here so you haven't gotta throw it all the way up there . gently .,okay . well I'll get down here so you haven't gotta throw it all the way up there . gently .
15148,15148,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1914,31.1,very gently .,gently . very gently .,well I'll get down here so you haven't gotta throw it all the way up there . gently . very gently .
15149,15149,MOT,Liz,24,"it was , wasn't it ?",it was wasn't it ?,4,8,4,4,4,4,4,Liz/020703.cha,1920,31.1,oh .,very gently . oh .,gently . very gently . oh .
15150,15150,MOT,Liz,24,shall I throw it to you ?,shall I throw it to you ?,6,6,6,6,6,6,6,Liz/020703.cha,1923,31.1,it was wasn't it ?,oh . it was wasn't it ?,very gently . oh . it was wasn't it ?
15151,15151,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,1932,31.1,shall I throw it to you ?,it was wasn't it ? shall I throw it to you ?,oh . it was wasn't it ? shall I throw it to you ?
15152,15152,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1935,31.1,okay .,shall I throw it to you ? okay .,it was wasn't it ? shall I throw it to you ? okay .
15153,15153,MOT,Liz,24,are you ready ?,are you ready ?,3,3,4,4,4,4,3,Liz/020703.cha,1938,31.1,oh .,okay . oh .,shall I throw it to you ? okay . oh .
15154,15154,MOT,Liz,24,whoops .,whoops .,1,1,1,1,1,1,1,Liz/020703.cha,1945,31.1,are you ready ?,oh . are you ready ?,okay . oh . are you ready ?
15155,15155,MOT,Liz,24,are you hopping ?,are you hopping ?,3,3,4,4,4,4,3,Liz/020703.cha,1948,31.1,whoops .,are you ready ? whoops .,oh . are you ready ? whoops .
15156,15156,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1951,31.1,are you hopping ?,whoops . are you hopping ?,are you ready ? whoops . are you hopping ?
15157,15157,MOT,Liz,24,you're going to run ?,you're going to run ?,4,5,4,5,4,4,4,Liz/020703.cha,1958,31.1,oh .,are you hopping ? oh .,whoops . are you hopping ? oh .
15158,15158,MOT,Liz,24,ready ?,ready ?,1,1,2,2,2,2,1,Liz/020703.cha,1961,31.1,you're going to run ?,oh . you're going to run ?,are you hopping ? oh . you're going to run ?
15159,15159,MOT,Liz,24,whoops .,whoops .,1,1,1,1,1,1,1,Liz/020703.cha,1964,31.1,ready ?,you're going to run ? ready ?,oh . you're going to run ? ready ?
15160,15160,MOT,Liz,24,hooray .,hooray .,1,1,2,2,3,2,1,Liz/020703.cha,1967,31.1,whoops .,ready ? whoops .,you're going to run ? ready ? whoops .
15161,15161,MOT,Liz,24,are you ready ?,are you ready ?,3,3,4,4,4,4,3,Liz/020703.cha,1970,31.1,hooray .,whoops . hooray .,ready ? whoops . hooray .
15162,15162,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1973,31.1,are you ready ?,hooray . are you ready ?,whoops . hooray . are you ready ?
15163,15163,MOT,Liz,24,okay ?,okay ?,1,1,2,2,3,2,1,Liz/020703.cha,1976,31.1,oh .,are you ready ? oh .,hooray . are you ready ? oh .
15164,15164,MOT,Liz,24,ready .,ready .,1,1,2,2,2,2,1,Liz/020703.cha,1979,31.1,okay ?,oh . okay ?,are you ready ? oh . okay ?
15165,15165,MOT,Liz,24,one two three .,one two three .,3,3,3,3,3,3,3,Liz/020703.cha,1982,31.1,ready .,okay ? ready .,oh . okay ? ready .
15166,15166,MOT,Liz,24,oh it landed right in the saucer .,oh it landed right in the saucer .,7,8,9,9,9,10,7,Liz/020703.cha,1985,31.1,one two three .,ready . one two three .,okay ? ready . one two three .
15167,15167,MOT,Liz,24,ready ?,ready ?,1,1,2,2,2,2,1,Liz/020703.cha,1988,31.1,oh it landed right in the saucer .,one two three . oh it landed right in the saucer .,ready . one two three . oh it landed right in the saucer .
15168,15168,MOT,Liz,24,one two .,one two .,2,2,2,2,2,2,2,Liz/020703.cha,1991,31.1,ready ?,oh it landed right in the saucer . ready ?,one two three . oh it landed right in the saucer . ready ?
15169,15169,MOT,Liz,24,keep still .,keep still .,2,2,2,2,2,2,2,Liz/020703.cha,1994,31.1,one two .,ready ? one two .,oh it landed right in the saucer . ready ? one two .
15170,15170,MOT,Liz,24,hooray .,hooray .,1,1,2,2,3,2,1,Liz/020703.cha,1997,31.1,keep still .,one two . keep still .,ready ? one two . keep still .
15171,15171,MOT,Liz,24,again ?,again ?,1,1,2,2,2,2,1,Liz/020703.cha,2000,31.1,hooray .,keep still . hooray .,one two . keep still . hooray .
15172,15172,MOT,Liz,24,hooray .,hooray .,1,1,2,2,3,2,1,Liz/020703.cha,2003,31.1,again ?,hooray . again ?,keep still . hooray . again ?
15173,15173,MOT,Liz,24,are you ready ?,are you ready ?,3,3,4,4,4,4,3,Liz/020703.cha,2006,31.1,hooray .,again ? hooray .,hooray . again ? hooray .
15174,15174,MOT,Liz,24,are you putting your hands together ?,are you putting your hands together ?,6,6,9,9,9,9,6,Liz/020703.cha,2009,31.1,are you ready ?,hooray . are you ready ?,again ? hooray . are you ready ?
