utt_id,child_id,utterance,word_count,file,line_no
39536,roj,uh:uh (.) this comfortable (.) .,4,roj.cha,3292
39537,roj,ain't it comfortable (.) ?,3,roj.cha,3295
39538,roj,hey Carl (.) Carl [!] (.) .,3,roj.cha,3298
39539,roj,stop [!] (.) .,1,roj.cha,3306
39540,roj,I wish we [//] I wish Tisha was wearin(g) her xxx I'll know (.) .,12,roj.cha,3309
39541,roj,why you push me (.) ?,4,roj.cha,3312
39542,roj,xxx it cos(t)s a dollar ninety nine .,7,roj.cha,3316
39543,roj,skips (.) .,1,roj.cha,3320
39544,roj,s:kips xxx skips .,4,roj.cha,3323
39545,roj,"an(d) makes your feet feel free , skips [!] (.) &~dahtee ninety nine .",10,roj.cha,3326
39546,roj,skips xxx skips (.) .,3,roj.cha,3333
39547,roj,Torrence said &~duhnt &~duh &~duh &~dint &~tuh &~dint here go Mary (.) .,11,roj.cha,3341
39548,roj,sometimes I bear just for xxx (.) +...,6,roj.cha,3354
39549,roj,chuckle xxx (.) xxx skips (.) cos(t) a dollar ninety nine skips (.) xxx you should a [: of] been here we playin(g) iestuhma:en [: instruments] .,20,roj.cha,3360
39550,roj,so [!] ?,1,roj.cha,3376
39551,roj,so (.) ?,1,roj.cha,3388
39552,roj,s:kips it cos(t)s a dollar ninety nine (.) +...,8,roj.cha,3395
39553,roj,&~ski:ps (.) xxx (.) .,3,roj.cha,3399
39554,roj,hey &-um Carl I'm [: going to] [*] wear dis [: this] when I get on my bed (.) ?,12,roj.cha,3400
39555,roj,when [//] I'm a wear +...,4,roj.cha,3407
39556,roj,this .,1,roj.cha,3413
39557,roj,no I'm a [: going to] [*] wear it in the afternoon right (.) ?,9,roj.cha,3419
39558,roj,&~oo:oo &~hoo Anthony put his middle finger up (.) .,9,roj.cha,3429
39559,roj,I said (.) +...,2,roj.cha,3433
39560,roj,"I said , who:a .",4,roj.cha,3436
39561,roj,so (.) ?,1,roj.cha,3440
39562,roj,bednaht [: better not] be talkin(g) to (.) you know who [!] (.) .,7,roj.cha,3443
39563,roj,Mister Aaron Hayes or Mister Tisha Paul (.) .,7,roj.cha,3446
39564,roj,Tisha Paul (.) .,2,roj.cha,3452
39565,roj,open up the juice ?,4,roj.cha,3455
39566,roj,open the juice Miss Cruz (.) ?,5,roj.cha,3458
39567,roj,"boy , (.) I know xxx pass the juice this way (.) .",9,roj.cha,3464
39568,roj,kick it open (.) .,3,roj.cha,3467
39569,roj,oh don't open the crackers .,5,roj.cha,3473
39570,roj,with them little se:eds on it (.) .,7,roj.cha,3476
39571,roj,I'm the first one finished (.) .,5,roj.cha,3479
39572,roj,skip xxx (.) .,2,roj.cha,3482
39573,roj,&~oo:oo them oatme:al .,5,roj.cha,3489
39574,roj,Miss Dyke she took a lot (.) .,6,roj.cha,3493
39575,roj,I'ma [: I'm going to] wear dis [: this] when I go to a ?,8,roj.cha,3499
39576,roj,"circle , right (.) ?",2,roj.cha,3503
39577,roj,no you wouldn't .,3,roj.cha,3522
39578,roj,hey Carl (.) .,2,roj.cha,3528
39579,roj,hey Carl .,2,roj.cha,3534
39580,roj,Carl (.) Carl .,2,roj.cha,3538
39581,roj,"right , you come to my house an(d) ate dinner ?",9,roj.cha,3541
39582,roj,see I touhd [: told] you Carl ate to my [//] I a [: told] &~touhd you Carl came to my house an(d) ate dinner .,20,roj.cha,3547
39583,roj,what ?,1,roj.cha,3553
39584,roj,Carl ate dinner at my house .,6,roj.cha,3560
39585,roj,ye:ah (.) .,2,roj.cha,3569
39586,roj,s:kips it cos(t)s a dollar ninety nine skips .,9,roj.cha,3582
39587,roj,because your feet feel fi:ne skips (.) .,7,roj.cha,3586
39588,roj,we had ginger bread today at schoo:l (.) .,8,roj.cha,3589
39589,roj,who ?,1,roj.cha,3598
39590,roj,he do not .,3,roj.cha,3604
39591,roj,Carl don't have a gun .,5,roj.cha,3610
39592,roj,he do not [!] .,3,roj.cha,3616
39593,roj,you better stop lyin(g) (.) .,4,roj.cha,3622
39594,roj,Ant(hony) you know what ?,4,roj.cha,3625
39595,roj,oh .,1,roj.cha,3628
39596,roj,&-um Rafael was lyin(g) on Carl .,6,roj.cha,3631
39597,roj,he said Carl had a gun in his pocket (.) .,9,roj.cha,3634
39598,roj,anfony [: Anthony] took oatmeal cookie (.) .,4,roj.cha,3637
39599,roj,take a hot wire and burn it (.) .,7,roj.cha,3641
39600,roj,here come Pleshette (.) .,3,roj.cha,3644
39601,roj,hey Tisha take a letter ?,5,roj.cha,3647
39602,roj,xxx n:ine .,3,roj.cha,3651
39603,roj,huh ?,1,roj.cha,3657
39604,roj,that's +...,1,roj.cha,3666
39605,roj,xxx move down !,3,roj.cha,3673
39606,roj,move down !,2,roj.cha,3676
39607,roj,so_that hot water won't burn me (.) .,7,roj.cha,3683
39608,roj,no (.) .,1,roj.cha,3686
39609,roj,Aaron said xxx I'm movin(g) this way Tisha (.) .,8,roj.cha,3689
39610,roj,Tisha cmere [: come here] (.) cmon [: come on] (.) .,3,roj.cha,3692
39611,roj,Carlton (.) .,1,roj.cha,3695
39612,roj,that one is a xxx pop right ?,7,roj.cha,3708
39613,roj,Dia [!] (.) .,1,roj.cha,3711
39614,roj,&~wo:o &~wahduh &~hah (.) .,4,roj.cha,3718
39615,roj,xxx xxx .,2,roj.cha,3726
39616,roj,how you spell thursday (.) ?,4,roj.cha,3731
39617,roj,capital t@l +...,3,roj.cha,3735
39618,roj,spell it (.) .,2,roj.cha,3741
39619,roj,&~u: &-uh what happened (.) ?,4,roj.cha,3745
39620,roj,&~o:o &~duh Denise stuck up or took off ?,9,roj.cha,3749
39621,roj,her nose again (.) .,3,roj.cha,3752
39622,roj,tell anfony [: Anthony] (.) ?,2,roj.cha,3755
39623,roj,tell me (.) ?,2,roj.cha,3758
39624,roj,what [!] ?,1,roj.cha,3764
39625,roj,someone made a fart .,4,roj.cha,3770
39626,roj,somebody made a fart .,4,roj.cha,3780
39627,roj,"whoever said it , they made it .",6,roj.cha,3786
39628,roj,anf [//] Aaron said it he made it (.) .,7,roj.cha,3789
39629,roj,Eric said it he made it .,6,roj.cha,3798
39630,roj,Derek said it he made it (.) .,6,roj.cha,3801
39631,roj,Derik made it (.) .,3,roj.cha,3804
39632,roj,Aaron Aaron Aaron .,3,roj.cha,3807
39633,roj,Derek made it (.) .,3,roj.cha,3811
39634,roj,"Derek said it , he made it (.) .",6,roj.cha,3814
39635,roj,I think you better move over (be)cause he's sittin(g) right beside you (.) .,12,roj.cha,3817
39636,roj,(be)cause he gonna make a &~poop &~poop an(d) another one (.) .,10,roj.cha,3820
39637,roj,(.) xxx .,1,roj.cha,3830
39638,roj,"a@l b@l c@l (.) a@l b@l c@l d@l e@l f@l g@l h@l (.) t@l , t@l , h@l +...",28,roj.cha,3841
39639,roj,what ?,1,roj.cha,3851
39640,roj,xxx it like dat [: that] (.) ?,4,roj.cha,3854
39641,roj,I ain't gonna wear this everyday (.) .,6,roj.cha,3860
39642,roj,xxx (.) she dig up her nose an(d) wipe it on Miss Sutton .,12,roj.cha,3864
39643,roj,"an(d) Miss Sutton said , don't touch me (.) .",7,roj.cha,3868
39644,roj,(.) wanna see [//] wanna hear a sound ?,6,roj.cha,3871
39645,roj,cmere [: come here] (.) wanna hear it aga:in (.) ?,6,roj.cha,3875
39646,roj,the screen (.) .,2,roj.cha,3882
39647,roj,let's see the &~skee:ee &~hee &~heeuh (.) there he or you ?,11,roj.cha,3886
39648,roj,go green (.) .,2,roj.cha,3889
39649,roj,I wanted this but Lynette got it now .,8,roj.cha,3892
39650,roj,cover me ?,2,roj.cha,3896
39651,roj,Carter (.) .,1,roj.cha,3899
39652,roj,"Kojak , (.) .",1,roj.cha,3902
39653,roj,hello .,1,roj.cha,3908
39654,roj,she put that one together (.) .,5,roj.cha,3915
39655,roj,stop [!] Lynette (.) .,2,roj.cha,3922
39656,roj,you gonna mess up my hair then you take me to the barber shop (.) .,14,roj.cha,3925
39657,roj,I know this old woman who wear a cowboy hat (.) .,10,roj.cha,3931
39658,roj,I saw a woman wear dese [: these] kind a [: of] hats .,9,roj.cha,3935
39659,roj,chinese hats &~eeyah &~yah &~weeah xxx &~yah xxx (.) &~yah (.) Hong_Kong_fuey@c put it in his xxx chop &~yah &~buhm &~buhm &~buhm xxx xxx (.) &~sshhuhr (.) Hong_Kong_fuey@c &~yau [!] xxx (.) oh [!] (.) +...,33,roj.cha,3938
39660,roj,Hong_Kong_fuey@c xxx chop &~bam [!] &~duhm &~duhm &~duhm &~buh &~duhr &-uhmp (.) Hong_Kong_fuey@c xxx .,18,roj.cha,3941
39661,roj,"xxx (.) huh , you heard me through that (.) ?",7,roj.cha,3944
39662,roj,you you can't hear .,4,roj.cha,3947
39663,roj,me ?,1,roj.cha,3950
39664,roj,(re)member I heard though that ?,5,roj.cha,3956
39665,roj,&-uh when me [//] when I was goin(g) home me an(d) Kim heard through it .,14,roj.cha,3962
39666,roj,you played it lo:ud [!] .,5,roj.cha,3968
39667,roj,Hong_Kong_fuey@c .,4,roj.cha,3977
39668,roj,xxx Hong_Kong_fuey@c terrific (.) .,6,roj.cha,3981
39669,roj,xxx (.) Hong_Kong_fuey@c xxx (.) xxx +...,7,roj.cha,3984
39670,roj,lemme [: let me] hold the xxx .,4,roj.cha,3990
39671,roj,xxx .,1,roj.cha,3996
39672,roj,what hat (.) ?,2,roj.cha,4000
39673,roj,I could hol(d) it (.) .,4,roj.cha,4003
39674,roj,that's my [!] hat .,3,roj.cha,4006
39675,roj,take that one .,3,roj.cha,4012
39676,roj,xxx (.) xxx (.) Hong_Kong_fuey@c (.) .,6,roj.cha,4015
39677,roj,Hong_Kong_fuey@c (.) .,4,roj.cha,4019
39678,roj,xxx call Carl on that .,5,roj.cha,4022
39679,roj,huh ?,1,roj.cha,4025
39680,roj,"hey Carl , Aaron &~ss +...",4,roj.cha,4031
39681,roj,Aaron said .,2,roj.cha,4035
39682,roj,call you (.) .,2,roj.cha,4038
39683,roj,he gone (.) .,2,roj.cha,4044
39684,roj,xxx that could fit my little head (.) .,7,roj.cha,4048
39685,roj,hey [!] (.) !,1,roj.cha,4052
39686,roj,Miss Cruz this could fit my head (.) .,7,roj.cha,4055
39687,roj,hey Tisha see my head (.) .,5,roj.cha,4058
39688,roj,Hong_Kong_fuey@c .,4,roj.cha,4062
39689,roj,you better take that hat off .,6,roj.cha,4065
39690,roj,I never saw one with a hat +...,7,roj.cha,4068
39691,roj,xxx with a hat on .,5,roj.cha,4074
39692,roj,&~oo:oo &~horshis xxx (.) xxx &~wo:oo quit it (.) .,9,roj.cha,4080
39693,roj,hey Ca:rl (.) .,3,roj.cha,4084
39694,roj,Hong_Kong_fuey@c [!] (.) .,4,roj.cha,4088
39695,roj,Carl ain't through here .,4,roj.cha,4092
39696,roj,Carl +...,1,roj.cha,4095
39697,roj,no you can't (.) .,3,roj.cha,4101
39698,roj,uhuh he don't +...,3,roj.cha,4104
39699,roj,yeah he don't got the micro(phone) .,6,roj.cha,4113
39700,roj,don't spit [!] in my face [!] .,5,roj.cha,4116
39701,roj,he said don't pit [!] (.) he said don't (.) +...,7,roj.cha,4127
39702,roj,he said don't piss in my face (.) .,7,roj.cha,4131
39703,roj,"hey Carl [!] (.) hey don't don't , Aaron (.) .",6,roj.cha,4134
39704,roj,don't [!] you gonna break [!] it [!] .,5,roj.cha,4137
39705,roj,that's why I don't want you to touch it (.) .,9,roj.cha,4140
39706,roj,where (.) ?,1,roj.cha,4143
39707,roj,there (.) ?,1,roj.cha,4146
39708,roj,yall gonna break this you know .,6,roj.cha,4155
39709,roj,and then and then I'm a [: going to] [*] tell Carl who broke it .,11,roj.cha,4161
39710,roj,master Aaron Hayes .,3,roj.cha,4164
39711,roj,"an(d) no you won't , won't , won't .",6,roj.cha,4173
39712,roj,"because I'm a [: going to] [*] tell your mother if you do it , do it .",12,roj.cha,4177
39713,roj,xxx (.) xxx then you get a whippin(g) I mean a whippin(g) &~wupin xxx .,13,roj.cha,4180
39714,roj,I don't want this .,4,roj.cha,4190
39715,roj,here .,1,roj.cha,4194
39716,roj,here .,1,roj.cha,4197
39717,roj,here I don't want I ain't playin(g) (.) &~oo:oo you [//] I'm [: going to] [*] tell you got gu:m (.) .,16,roj.cha,4200
39718,roj,ow [!] (.) you better wait [!] (.) .,4,roj.cha,4203
39719,roj,Carl (.) .,1,roj.cha,4211
39720,roj,hey Carl (.) .,2,roj.cha,4215
39721,roj,&~yah &~yah &~yah &~yah (.) .,4,roj.cha,4221
39722,roj,&~oo you got that stuff [//] you got that ink over here under your chin (.) .,14,roj.cha,4223
39723,roj,it's under your chin (.) .,4,roj.cha,4227
39724,roj,look in a mirror (.) .,4,roj.cha,4230
39725,roj,xxx (.) xxx (.) xxx (.) .,3,roj.cha,4233
39726,roj,wet it (.) wet it (.) ?,4,roj.cha,4237
39727,roj,xxx (.) xxx here (.) .,3,roj.cha,4241
39728,roj,here [!] (.) .,1,roj.cha,4244
39729,roj,&~u:h (.) Tisha (.) .,3,roj.cha,4247
39730,roj,"Tisha Tisha , dis [: this] what Raishawn did (.) .",6,roj.cha,4250
39731,roj,"know what , Raishawn dug up her nose (.) .",7,roj.cha,4253
39732,roj,b:ig an(d) tiny (.) .,4,roj.cha,4256
39733,roj,tall an(d) tiny .,3,roj.cha,4259
39734,roj,an(d) little .,2,roj.cha,4262
39735,roj,"lemme [: let me] see no , it's still there (.) .",6,roj.cha,4272
39736,roj,"right , dere [: there] (.) .",2,roj.cha,4278
39737,roj,go an(d) look in a mirror (.) .,6,roj.cha,4284
39738,roj,I won't let +...,3,roj.cha,4290
39739,roj,an(d) xxx don't let nobody use it but Tisha (.) .,9,roj.cha,4299
39740,roj,n:o I don't want that (.) .,6,roj.cha,4303
39741,roj,dere [: there] it go .,3,roj.cha,4306
39742,roj,look dere [: there] it go [: that's] (.) .,4,roj.cha,4309
39743,roj,&~dahs yours (.) .,2,roj.cha,4312
39744,roj,&~oo somebody brought money to sch:ool .,7,roj.cha,4315
39745,roj,who ?,1,roj.cha,4321
39746,roj,Oron brought money to scho:ol .,6,roj.cha,4324
39747,roj,Michele go (.) +...,2,roj.cha,4339
39748,roj,she don't never say y:es (.) .,6,roj.cha,4343
39749,roj,Carl (.) .,1,roj.cha,4346
39750,roj,yes .,1,roj.cha,4352
39751,roj,he let [//] he xxx [//] he workin(g) (.) this workin(g) too (.) .,9,roj.cha,4355
39752,roj,"I'm workin(g) with Carl , he workin(g) wit(h) me (.) .",8,roj.cha,4358
39753,roj,yes he is .,3,roj.cha,4364
39754,roj,uhhuh why he call why he call me &-um when we was jumpin(g) ?,13,roj.cha,4367
39755,roj,right .,1,roj.cha,4374
39756,roj,right .,1,roj.cha,4380
39757,roj,(be)cause Carl says so .,4,roj.cha,4386
39758,roj,so that's two more weeks (.) .,5,roj.cha,4392
39759,roj,Miss Cruz April (.) +...,3,roj.cha,4398
39760,roj,you gonna get that all over your hand .,8,roj.cha,4402
39761,roj,your mother don't care (.) ?,4,roj.cha,4408
39762,roj,"who your mother , miss Witt ?",5,roj.cha,4411
39763,roj,your mother name miss Witt [!] ?,5,roj.cha,4418
39764,roj,oh_boy (.) .,2,roj.cha,4422
39765,roj,"you know what , Carl could stay at my house when I e:at .",13,roj.cha,4426
39766,roj,an(d) I go to be:d .,6,roj.cha,4429
39767,roj,you swear to god what (.) ?,5,roj.cha,4435
39768,roj,Tisha an(d) yall two gonna get xxx .,7,roj.cha,4439
39769,roj,Tisha don't even have that on her hands .,8,roj.cha,4442
39770,roj,she don't get [//] Tisha don't get (.) +...,6,roj.cha,4457
39771,roj,Tisha write better [//] who write the betterest@n kinduh [: kind of] or Tisha (.) ?,11,roj.cha,4463
39772,roj,(be)cause kinda xxx the line right there (.) .,7,roj.cha,4469
39773,roj,I I tell you who go at the li:ne Raishawn younger .,12,roj.cha,4478
39774,roj,she know how to re:ad (.) .,6,roj.cha,4481
39775,roj,"she know how to color , but she don't she don't she don't know how to stand in lines (.) .",18,roj.cha,4484
39776,roj,nope (.) .,1,roj.cha,4493
39777,roj,who watch electric company ?,4,roj.cha,4496
39778,roj,miss Hawkins said they could play in the doll area .,10,roj.cha,4505
39779,roj,ri:ght (.) .,2,roj.cha,4521
39780,roj,"La Shawn voice sound funny I know jus(t) [//] I know who card is , Torrence (.) .",14,roj.cha,4525
39781,roj,"now it's Tisha , (be)cause Torrence gave it to her (.) .",9,roj.cha,4529
39782,roj,&~oo:uhg I don't like apple (.) .,6,roj.cha,4532
39783,roj,that look the same color (.) .,5,roj.cha,4538
39784,roj,it look like the same color .,6,roj.cha,4544
39785,roj,I got good eyes (.) .,4,roj.cha,4550
39786,roj,lemme [: let me] see what I'm pick over xxx .,7,roj.cha,4553
39787,roj,dag you sound like chinese (.) .,5,roj.cha,4559
39788,roj,I turn it (.) .,3,roj.cha,4565
39789,roj,turn it here ?,3,roj.cha,4571
39790,roj,I need that .,3,roj.cha,4577
39791,roj,you take this .,3,roj.cha,4580
39792,roj,I need this (.) .,3,roj.cha,4583
39793,roj,that don't work (.) .,3,roj.cha,4589
39794,roj,do not [!] (.) .,2,roj.cha,4592
39795,roj,so get out my face [!] .,5,roj.cha,4598
39796,roj,and the one .,3,roj.cha,4604
39797,roj,and se:e .,3,roj.cha,4608
39798,roj,"Lynette , go home (.) .",3,roj.cha,4611
39799,roj,"thank_you , (.) hey yall I got the &~odbee hat (.) .",9,roj.cha,4614
39800,roj,&-uhwoopideeuhs (.) .,1,roj.cha,4617
39801,roj,see you didn't you didn't get [//] I said I let you go (be)cause you gave it to me (.) .,18,roj.cha,4621
39802,roj,&~ho &~ho &~ho oh sev:en (.) .,6,roj.cha,4624
39803,roj,anyway Carl [!] takin(g) me home .,5,roj.cha,4631
39804,roj,my mother ain't gonna take me home (.) .,7,roj.cha,4637
39805,roj,"yeah she know , (be)cause my [//] (be)cause Carl tol(d) her .",9,roj.cha,4643
39806,roj,(be)cause Carl gonna take me ho:me .,7,roj.cha,4646
39807,roj,dag xxx +...,2,roj.cha,4649
39808,roj,two three four five six seven eight .,7,roj.cha,4652
39809,roj,eight blocks now I can take xxx eight (.) I'm a [: going to] [*] let that thing fall (.) .,14,roj.cha,4656
39810,roj,&~woo &~woohoo &~woowoo &~hoo &-uh &~huhn (.) &-uhi &~wuhiuhiuh [!] &~woot (.) .,9,roj.cha,4659
39811,roj,stop Michele (.) .,2,roj.cha,4663
39812,roj,I know how [//] Miss Cruz I don't know how to spell my middle name .,14,roj.cha,4669
39813,roj,Ronald Du Bois Jackson .,4,roj.cha,4675
39814,roj,Deevor@q [: Du Bois] [!] .,2,roj.cha,4681
39815,roj,&~hroo:oo .,2,roj.cha,4687
39816,roj,"&~di:ng (.) that thing will say , &~br:rp (.) .",8,roj.cha,4697
39817,roj,now yall should make a different one .,7,roj.cha,4705
39818,roj,knock this one down an(d) make a different one (.) .,9,roj.cha,4708
39819,roj,you gotta make a different +...,5,roj.cha,4715
39820,roj,me too (.) .,2,roj.cha,4721
39821,roj,that's my cha:ir (.) .,4,roj.cha,4749
39822,roj,that's my chair .,3,roj.cha,4755
39823,roj,that's your chair .,3,roj.cha,4761
39824,roj,don't sit in my place .,5,roj.cha,4767
39825,roj,ouch !,1,roj.cha,4773
39826,roj,&~skioo [!] (.) I may sit by Denise (.) .,6,roj.cha,4776
39827,roj,&~oo:oo Mary sittin(g) on Denise la:p .,8,roj.cha,4779
39828,roj,I put mine's in a chair too (.) .,7,roj.cha,4794
39829,roj,I'm make mines in a chair too .,7,roj.cha,4800
39830,roj,(e)xcuse me Tisha (.) .,3,roj.cha,4806
39831,roj,&~oo:oo &~oo:oo &~oo:oo &~wee &~ee &~oo:oo:wee &~wee:oo &~woo &~wee xxx (.) &~wee:ee (.) &~buh &~buh &~buh &~buh &~weeooee xxx .,24,roj.cha,4810
39832,roj,stop !,1,roj.cha,4820
39833,roj,&~m:m xxx (.) &~wis &~not +...,5,roj.cha,4829
39834,roj,stop Kim .,2,roj.cha,4831
39835,roj,deh [: they] they keep takin(g) mi:nes (.) .,6,roj.cha,4837
39836,roj,xxx I tellin(g) you takin(g) my block .,7,roj.cha,4843
39837,roj,I'm tellin(g) they takin(g) my block .,6,roj.cha,4853
39838,roj,see Tisha (.) .,2,roj.cha,4862
39839,roj,gimme [: give me] a:ll the blocks Michele (.) .,6,roj.cha,4865
39840,roj,&~oo der [: there] go one .,4,roj.cha,4871
39841,roj,&~oo:oo:oo (.) .,3,roj.cha,4875
39842,roj,no .,1,roj.cha,4879
39843,roj,no [!] .,1,roj.cha,4882
39844,roj,no .,1,roj.cha,4885
39845,roj,drop (th)em (.) you don't need no help .,7,roj.cha,4901
39846,roj,you went [//] you &-uh [//] you were talkin(g) all lem [: them] blocks from us (.) .,12,roj.cha,4907
39847,roj,this is the boys club and the girls club (.) .,9,roj.cha,4930
39848,roj,ow !,1,roj.cha,4942
39849,roj,ever(y)body +...,1,roj.cha,4976
39850,roj,everybody gettin(g) hurt (.) .,3,roj.cha,4982
39851,roj,xxx (.) everybody gettin(g) hurt .,4,roj.cha,5000
39852,roj,we ain't movin(g) .,3,roj.cha,5012
39853,roj,&-uh &~huh &~huh &~hae &~hae (.) .,5,roj.cha,5016
39854,roj,yep (.) .,1,roj.cha,5022
39855,roj,I put (th)em xxx (.) .,4,roj.cha,5026
39856,roj,move !,1,roj.cha,5038
39857,roj,n:o !,2,roj.cha,5041
39858,roj,why he didn('t) say (.) ?,4,roj.cha,5054
39859,roj,he comin(g) to my house tonight (.) .,6,roj.cha,5057
39860,roj,you better leave me alone Keisha (be)cause I wasn't even talkin(g) to you [!] .,13,roj.cha,5063
39861,roj,leave me alone !,3,roj.cha,5069
39862,roj,"but he ain't comin(g) to yours [!] , (be)cause he gotta start all over again .",13,roj.cha,5076
39863,roj,he comes to your house again an(d) to my house (.) .,10,roj.cha,5079
39864,roj,xxx (.) xxx .,2,roj.cha,5082
39865,roj,so [!] (.) ?,1,roj.cha,5087
39866,roj,two more weeks .,3,roj.cha,5093
39867,roj,an(d) den [: then] you be six (.) .,5,roj.cha,5102
39868,roj,"you gon [: going to] be like me , Tish [//] you gon [: going to] be like m:e +...",12,roj.cha,5111
39869,roj,"+, Der:ik .",2,roj.cha,5117
39870,roj,no .,1,roj.cha,5123
39871,roj,four fi:ve [!] (.) .,3,roj.cha,5129
39872,roj,Benita +...,1,roj.cha,5141
